Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
113.833333,70.01,8.38,,,,
113.866667,69.95,8.382,,,,
113.9,69.73,8.383,,,,
113.933333,69.74,8.38,,,,
113.966667,69.85,8.383,,,,
114,69.73,8.379,,,,
114.033333,69.93,8.381,,,,
114.066667,69.27,8.381,,,,
114.1,69.9,8.38,,,,
114.133333,69.78,8.38,,,,
114.166667,69.68,8.379,,,,
114.2,69.89,8.38,,,,
114.233333,69.49,8.38,,,,
114.266667,70.15,8.38,,,,
114.3,69.59,8.38,,,,
114.333333,70.03,8.381,,,,
114.366667,69.79,8.379,,,,
114.4,69.78,8.378,,,,
114.433333,69.66,8.379,,,,
114.466667,69.92,8.38,,,,
114.5,69.55,8.379,,,,
114.533333,69.61,8.379,,,,
114.566667,69.92,8.379,,,,
114.6,69.45,8.381,,,,
114.633333,69.85,8.38,,,,
114.666667,69.66,8.377,,,,
114.7,69.65,8.376,,,,
114.733333,69.71,8.38,,,,
114.766667,69.68,8.38,,,,
114.8,70.01,8.379,,,,
114.833333,69.74,8.376,,,,
114.866667,70.19,8.379,,,,
114.9,69.58,8.378,,,,
114.933333,69.5,8.379,,,,
114.966667,69.88,8.38,,,,
115,69.76,8.377,,,,
115.033333,69.77,8.378,,,,
115.066667,69.98,8.377,,,,
115.1,69.61,8.379,,,,
115.133333,69.65,8.376,,,,
115.166667,69.59,8.379,,,,
115.2,69.74,8.377,,,,
115.233333,69.66,8.378,,,,
115.266667,69.64,8.379,,,,
115.3,69.93,8.379,,,,
115.333333,69.43,8.377,,,,
115.366667,69.76,8.379,,,,
115.4,69.53,8.377,,,,
115.433333,69.64,8.376,,,,
115.466667,69.54,8.377,,,,
115.5,69.79,8.379,,,,
115.533333,69.57,8.377,,,,
115.566667,69.46,8.378,,,,
115.6,69.55,8.379,,,,
115.633333,69.62,8.377,,,,
115.666667,69.67,8.376,,,,
115.7,69.36,8.378,,,,
115.733333,69.41,8.375,,,,
115.766667,69.77,8.379,,,,
115.8,69.13,8.375,,,,
115.833333,69.44,8.376,,,,
115.866667,69.56,8.376,,,,
115.9,69.17,8.376,,,,
115.933333,69.45,8.374,,,,
115.966667,69.83,8.378,,,,
116,69.43,8.375,,,,
116.033333,69.64,8.378,,,,
116.066667,69.71,8.376,,,,
116.1,69.39,8.376,,,,
116.133333,69.72,8.377,,,,
116.166667,69.51,8.376,,,,
116.2,69.51,8.375,,,,
116.233333,69.76,8.378,,,,
116.266667,69.61,8.378,,,,
116.3,69.54,8.377,,,,
116.333333,69.78,8.376,,,,
116.366667,69.5,8.376,,,,
116.4,69.26,8.375,,,,
116.433333,70.19,8.379,,,,
116.466667,69.89,8.376,,,,
116.5,69.7,8.376,,,,
116.533333,69.88,8.375,,,,
116.566667,69.96,8.374,,,,
116.6,69.86,8.378,,,,
116.633333,69.42,8.377,,,,
116.666667,69.39,8.377,,,,
116.7,69.65,8.374,,,,
116.733333,69.56,8.376,,,,
116.766667,69.57,8.377,,,,
116.8,69.8,8.376,,,,
116.833333,69.6,8.375,,,,
116.866667,69.67,8.376,,,,
116.9,69.39,8.375,,,,
116.933333,69.2,8.375,,,,
116.966667,69.72,8.373,,,,
117,69.77,8.377,,,,
117.033333,69.65,8.375,,,,
117.066667,69.79,8.375,,,,
117.1,69.72,8.377,,,,
117.133333,69.5,8.376,,,,
117.166667,69.63,8.376,,,,
117.2,69.66,8.376,,,,
117.233333,69.57,8.375,,,,
117.266667,69.52,8.376,,,,
117.3,69.76,8.375,,,,
117.333333,69.65,8.375,,,,
117.366667,69.81,8.374,,,,
117.4,69.81,8.375,,,,
117.433333,69.9,8.373,,,,
117.466667,69.34,8.374,,,,
117.5,69.65,8.374,,,,
117.533333,69.32,8.372,,,,
117.566667,69.78,8.375,,,,
117.6,69.49,8.375,,,,
117.633333,69.52,8.372,,,,
117.666667,69.33,8.372,,,,
117.7,69.35,8.374,,,,
117.733333,69.59,8.376,,,,
117.766667,69.91,8.376,,,,
117.8,69.8,8.374,,,,
117.833333,69.5,8.374,,,,
117.866667,69.4,8.375,,,,
117.9,69.63,8.373,,,,
117.933333,69.49,8.372,,,,
117.966667,69.61,8.376,,,,
118,69.7,8.372,,,,
118.033333,69.68,8.372,,,,
118.066667,69.75,8.376,,,,
118.1,69.56,8.372,,,,
118.133333,69.76,8.374,,,,
118.166667,69.62,8.373,,,,
118.2,69.68,8.374,,,,
118.233333,69.64,8.372,,,,
118.266667,69.69,8.374,,,,
118.3,69.39,8.372,,,,
118.333333,69.73,8.375,,,,
118.366667,69.33,8.374,,,,
118.4,69.51,8.371,,,,
118.433333,69.5,8.373,,,,
118.466667,69.71,8.373,,,,
118.5,69.59,8.372,,,,
118.533333,69.58,8.373,,,,
118.566667,69.76,8.376,,,,
118.6,69.25,8.373,,,,
118.633333,69.56,8.374,,,,
118.666667,69.83,8.374,,,,
118.7,69.7,8.373,,,,
118.733333,69.8,8.373,,,,
118.766667,69.85,8.374,,,,
118.8,69.67,8.372,,,,
118.833333,69.75,8.374,,,,
118.866667,69.61,8.374,,,,
118.9,69.64,8.375,,,,
118.933333,69.37,8.373,,,,
118.966667,69.7,8.373,,,,
119,70.12,8.375,,,,
119.033333,69.56,8.371,,,,
119.066667,69.61,8.372,,,,
119.1,69.83,8.374,,,,
119.133333,69.55,8.372,,,,
119.166667,69.77,8.373,,,,
119.2,69.6,8.372,,,,
119.233333,69.76,8.376,,,,
119.266667,70.05,8.373,,,,
119.3,69.78,8.371,,,,
119.333333,69.83,8.372,,,,
119.366667,69.78,8.373,,,,
119.4,69.51,8.373,,,,
119.433333,69.77,8.371,,,,
119.466667,69.71,8.371,,,,
119.5,69.86,8.373,,,,
119.533333,69.59,8.371,,,,
119.566667,70.18,8.373,,,,
119.6,69.83,8.374,,,,
119.633333,70.09,8.373,,,,
119.666667,69.63,8.371,,,,
119.7,69.89,8.372,,,,
119.733333,69.96,8.373,,,,
119.766667,69.91,8.372,,,,
119.8,69.57,8.371,,,,
119.833333,70.01,8.372,,,,
119.866667,70.07,8.372,,,,
119.9,69.66,8.371,,,,
119.933333,70.07,8.372,,,,
119.966667,69.8,8.373,,,,
120,69.74,8.37,,,,
120.033333,69.91,8.372,,,,
120.066667,69.69,8.372,,,,
120.1,69.62,8.371,,,,
120.133333,69.53,8.37,,,,
120.166667,69.6,8.371,,,,
120.2,69.68,8.371,,,,
120.233333,69.69,8.371,,,,
120.266667,69.33,8.367,,,,
120.3,69.63,8.371,,,,
120.333333,69.66,8.371,,,,
120.366667,69.39,8.367,,,,
120.4,69.56,8.37,,,,
120.433333,70.09,8.37,,,,
120.466667,69.74,8.368,,,,
120.5,69.56,8.369,,,,
120.533333,69.84,8.37,,,,
120.566667,69.69,8.369,,,,
120.6,69.65,8.37,,,,
120.633333,69.52,8.37,,,,
120.666667,69.61,8.368,,,,
120.7,69.97,8.37,,,,
120.733333,69.75,8.37,,,,
120.766667,69.58,8.371,,,,
120.8,69.99,8.369,,,,
120.833333,69.66,8.368,,,,
120.866667,69.77,8.37,,,,
120.9,69.94,8.37,,,,
120.933333,69.68,8.367,,,,
120.966667,69.81,8.369,,,,
121,69.61,8.369,,,,
121.033333,70.04,8.368,,,,
121.066667,69.69,8.369,,,,
121.1,69.83,8.37,,,,
121.133333,69.77,8.369,,,,
121.166667,69.89,8.367,,,,
121.2,69.85,8.37,,,,
121.233333,69.6,8.368,,,,
121.266667,69.65,8.367,,,,
121.3,69.72,8.368,,,,
121.333333,69.61,8.367,,,,
121.366667,69.66,8.368,,,,
121.4,69.99,8.368,,,,
121.433333,69.81,8.369,,,,
121.466667,69.66,8.369,,,,
121.5,69.73,8.368,,,,
121.533333,69.61,8.366,,,,
121.566667,69.86,8.368,,,,
121.6,69.76,8.366,,,,
121.633333,69.82,8.368,,,,
121.666667,69.58,8.367,,,,
121.7,69.6,8.366,,,,
121.733333,69.87,8.368,,,,
121.766667,69.6,8.366,,,,
121.8,69.8,8.366,,,,
121.833333,69.6,8.366,,,,
121.866667,69.83,8.367,,,,
121.9,69.71,8.367,,,,
121.933333,69.81,8.367,,,,
121.966667,69.78,8.367,,,,
122,69.41,8.367,,,,
122.033333,69.82,8.367,,,,
122.066667,69.5,8.364,,,,
122.1,69.78,8.366,,,,
122.133333,69.87,8.367,,,,
122.166667,69.7,8.366,,,,
122.2,69.71,8.366,,,,
122.233333,69.84,8.368,,,,
122.266667,69.73,8.367,,,,
122.3,69.52,8.367,,,,
122.333333,69.55,8.367,,,,
122.366667,69.69,8.369,,,,
122.4,69.3,8.364,,,,
122.433333,69.7,8.367,,,,
122.466667,69.61,8.367,,,,
122.5,69.85,8.366,,,,
122.533333,69.83,8.366,,,,
122.566667,69.73,8.366,,,,
122.6,69.67,8.365,,,,
122.633333,69.6,8.365,,,,
122.666667,70.02,8.368,,,,
122.7,69.86,8.366,,,,
122.733333,69.74,8.366,,,,
122.766667,69.87,8.367,,,,
122.8,69.74,8.367,,,,
122.833333,69.7,8.364,,,,
122.866667,69.93,8.367,,,,
122.9,69.82,8.365,,,,
122.933333,69.59,8.364,,,,
122.966667,70.02,8.365,,,,
123,69.59,8.365,,,,
123.033333,69.67,8.365,,,,
123.066667,69.64,8.366,,,,
123.1,69.81,8.366,,,,
123.133333,69.61,8.364,,,,
123.166667,69.75,8.364,,,,
123.2,69.79,8.364,,,,
123.233333,69.78,8.364,,,,
123.266667,69.85,8.364,,,,
123.3,69.64,8.364,,,,
123.333333,69.67,8.365,,,,
123.366667,69.62,8.365,,,,
123.4,69.95,8.366,,,,
123.433333,69.66,8.362,,,,
123.466667,70.1,8.363,,,,
123.5,69.71,8.365,,,,
123.533333,69.45,8.361,,,,
123.566667,69.34,8.361,,,,
123.6,69.78,8.363,,,,
123.633333,69.61,8.364,,,,
123.666667,69.61,8.362,,,,
123.7,69.81,8.364,,,,
123.733333,70.08,8.367,,,,
123.766667,69.69,8.365,,,,
123.8,69.7,8.364,,,,
123.833333,69.57,8.363,,,,
123.866667,69.62,8.363,,,,
123.9,69.68,8.364,,,,
123.933333,69.64,8.363,,,,
123.966667,69.62,8.365,,,,
124,69.56,8.362,,,,
124.033333,69.4,8.364,,,,
124.066667,69.53,8.363,,,,
124.1,69.78,8.365,,,,
124.133333,70.01,8.361,,,,
124.166667,69.39,8.364,,,,
124.2,69.79,8.362,,,,
124.233333,69.67,8.366,,,,
124.266667,69.5,8.364,,,,
124.3,69.63,8.363,,,,
124.333333,70.06,8.363,,,,
124.366667,69.96,8.363,,,,
124.4,70.05,8.363,,,,
124.433333,69.97,8.363,,,,
124.466667,69.68,8.363,,,,
124.5,69.32,8.361,,,,
124.533333,69.84,8.363,,,,
124.566667,69.72,8.362,,,,
124.6,69.78,8.362,,,,
124.633333,69.56,8.362,,,,
124.666667,69.84,8.363,,,,
124.7,69.82,8.363,,,,
124.733333,69.67,8.362,,,,
124.766667,69.92,8.361,,,,
124.8,69.48,8.359,,,,
124.833333,69.77,8.362,,,,
124.866667,69.89,8.361,,,,
124.9,69.66,8.361,,,,
124.933333,70.02,8.36,,,,
124.966667,70.19,8.362,,,,
125,69.5,8.36,,,,
125.033333,69.95,8.362,,,,
125.066667,69.93,8.363,,,,
125.1,69.57,8.361,,,,
125.133333,69.74,8.361,,,,
125.166667,69.93,8.361,,,,
125.2,69.71,8.361,,,,
125.233333,69.98,8.362,,,,
125.266667,69.62,8.361,,,,
125.3,69.69,8.362,,,,
125.333333,69.94,8.361,,,,
125.366667,70.12,8.361,,,,
125.4,69.79,8.361,,,,
125.433333,69.86,8.359,,,,
125.466667,69.6,8.36,,,,
125.5,69.79,8.358,,,,
125.533333,70.1,8.361,,,,
125.566667,70.2,8.363,,,,
125.6,69.64,8.36,,,,
125.633333,69.7,8.361,,,,
125.666667,69.91,8.362,,,,
125.7,70.13,8.361,,,,
125.733333,69.92,8.36,,,,
125.766667,69.65,8.361,,,,
125.8,69.48,8.361,,,,
125.833333,69.81,8.36,,,,
125.866667,69.74,8.359,,,,
125.9,69.97,8.363,,,,
125.933333,69.81,8.361,,,,
125.966667,69.89,8.363,,,,
126,69.82,8.36,,,,
126.033333,69.61,8.359,,,,
126.066667,69.86,8.361,,,,
126.1,69.82,8.362,,,,
126.133333,69.58,8.359,,,,
126.166667,70.01,8.36,,,,
126.2,69.86,8.361,,,,
126.233333,70.09,8.362,,,,
126.266667,70.1,8.361,,,,
126.3,69.95,8.363,,,,
126.333333,70.01,8.361,,,,
126.366667,69.95,8.36,,,,
126.4,69.83,8.358,,,,
126.433333,69.91,8.36,,,,
126.466667,70.06,8.363,,,,
126.5,69.88,8.36,,,,
126.533333,69.77,8.36,,,,
126.566667,69.69,8.359,,,,
126.6,69.57,8.359,,,,
126.633333,69.77,8.359,,,,
126.666667,70.02,8.361,,,,
126.7,69.73,8.358,,,,
126.733333,69.72,8.359,,,,
126.766667,69.73,8.357,,,,
126.8,70.12,8.36,,,,
126.833333,69.8,8.361,,,,
126.866667,70.15,8.361,,,,
126.9,69.8,8.357,,,,
126.933333,70.12,8.36,,,,
126.966667,69.76,8.36,,,,
127,70.05,8.359,,,,
127.033333,70.13,8.361,,,,
127.066667,69.91,8.358,,,,
127.1,69.79,8.36,,,,
127.133333,69.92,8.359,,,,
127.166667,69.92,8.361,,,,
127.2,69.91,8.36,,,,
127.233333,69.7,8.357,,,,
127.266667,70.21,8.359,,,,
127.3,69.75,8.357,,,,
127.333333,69.99,8.36,,,,
127.366667,69.82,8.359,,,,
127.4,70.22,8.361,,,,
127.433333,69.85,8.36,,,,
127.466667,70.23,8.361,,,,
127.5,70.17,8.358,,,,
127.533333,69.77,8.36,,,,
127.566667,69.94,8.357,,,,
127.6,69.89,8.358,,,,
127.633333,69.81,8.359,,,,
127.666667,69.75,8.358,,,,
127.7,69.84,8.36,,,,
127.733333,69.84,8.358,,,,
127.766667,70.03,8.359,,,,
127.8,69.94,8.358,,,,
127.833333,70.16,8.36,,,,
127.866667,69.88,8.358,,,,
127.9,69.75,8.359,,,,
127.933333,70.16,8.359,,,,
127.966667,69.94,8.359,,,,
128,70.15,8.357,,,,
128.033333,69.89,8.359,,,,
128.066667,69.8,8.357,,,,
128.1,69.89,8.356,,,,
128.133333,69.85,8.357,,,,
128.166667,69.96,8.358,,,,
128.2,69.55,8.357,,,,
128.233333,69.89,8.36,,,,
128.266667,69.83,8.36,,,,
128.3,70.1,8.36,,,,
128.333333,70.14,8.357,,,,
128.366667,70.15,8.36,,,,
128.4,69.63,8.358,,,,
128.433333,69.99,8.359,,,,
128.466667,69.98,8.358,,,,
128.5,70.39,8.359,,,,
128.533333,70.08,8.357,,,,
128.566667,69.93,8.358,,,,
128.6,70.16,8.358,,,,
128.633333,70.16,8.359,,,,
128.666667,69.85,8.358,,,,
128.7,69.87,8.355,,,,
128.733333,70,8.357,,,,
128.766667,70.18,8.359,,,,
128.8,70.09,8.357,,,,
128.833333,69.91,8.358,,,,
128.866667,70.16,8.358,,,,
128.9,69.83,8.358,,,,
128.933333,70.07,8.357,,,,
128.966667,70.21,8.357,,,,
129,70.14,8.358,,,,
129.033333,69.86,8.359,,,,
129.066667,70.24,8.358,,,,
129.1,70.1,8.357,,,,
129.133333,69.73,8.357,,,,
129.166667,69.9,8.357,,,,
129.2,69.95,8.357,,,,
129.233333,70.05,8.356,,,,
129.266667,70.15,8.358,,,,
129.3,69.81,8.356,,,,
129.333333,69.96,8.358,,,,
129.366667,70.17,8.357,,,,
129.4,70.19,8.358,,,,
129.433333,69.77,8.357,,,,
129.466667,69.83,8.357,,,,
129.5,70.17,8.355,,,,
129.533333,69.98,8.357,,,,
129.566667,69.72,8.356,,,,
129.6,69.98,8.358,,,,
129.633333,69.79,8.355,,,,
129.666667,69.75,8.357,,,,
129.7,69.83,8.356,,,,
129.733333,70.06,8.358,,,,
129.766667,69.88,8.356,,,,
129.8,69.84,8.356,,,,
129.833333,70.05,8.356,,,,
129.866667,69.9,8.357,,,,
129.9,70.22,8.355,,,,
129.933333,69.85,8.359,,,,
129.966667,69.89,8.356,,,,
130,69.8,8.356,,,,
130.033333,70.08,8.354,,,,
130.066667,69.89,8.357,,,,
130.1,69.96,8.355,,,,
130.133333,69.72,8.358,,,,
130.166667,70.42,8.358,,,,
130.2,70.1,8.358,,,,
130.233333,70.37,8.356,,,,
130.266667,69.91,8.358,,,,
130.3,69.68,8.357,,,,
130.333333,69.82,8.357,,,,
130.366667,70.38,8.358,,,,
130.4,70.17,8.356,,,,
130.433333,69.97,8.355,,,,
130.466667,69.95,8.356,,,,
130.5,70,8.356,,,,
130.533333,70.21,8.354,,,,
130.566667,70.15,8.355,,,,
130.6,70.14,8.358,,,,
130.633333,69.96,8.355,,,,
130.666667,69.87,8.357,,,,
130.7,69.83,8.353,,,,
130.733333,70.07,8.354,,,,
130.766667,69.56,8.354,,,,
130.8,70.16,8.354,,,,
130.833333,69.81,8.355,,,,
130.866667,69.94,8.355,,,,
130.9,69.81,8.355,,,,
130.933333,69.84,8.356,,,,
130.966667,70.12,8.354,,,,
131,69.78,8.355,,,,
131.033333,70.17,8.355,,,,
131.066667,70.01,8.356,,,,
131.1,69.86,8.356,,,,
131.133333,69.78,8.356,,,,
131.166667,70.03,8.356,,,,
131.2,69.88,8.354,,,,
131.233333,70,8.357,,,,
131.266667,70.06,8.354,,,,
131.3,69.97,8.357,,,,
131.333333,70.04,8.356,,,,
131.366667,69.8,8.358,,,,
131.4,69.97,8.357,,,,
131.433333,69.84,8.354,,,,
131.466667,70.17,8.355,,,,
131.5,70.17,8.356,,,,
131.533333,70.22,8.355,,,,
131.566667,70.41,8.356,,,,
131.6,70.09,8.355,,,,
131.633333,70.3,8.355,,,,
131.666667,70.17,8.354,,,,
131.7,70.14,8.356,,,,
131.733333,69.97,8.356,,,,
131.766667,70.01,8.356,,,,
131.8,70.13,8.359,,,,
131.833333,69.97,8.357,,,,
131.866667,69.95,8.357,,,,
131.9,69.83,8.356,,,,
131.933333,69.92,8.355,,,,
131.966667,70.04,8.358,,,,
132,70.07,8.356,,,,
132.033333,69.73,8.359,,,,
132.066667,69.65,8.355,,,,
132.1,70.06,8.358,,,,
132.133333,70.03,8.356,,,,
132.166667,69.8,8.355,,,,
132.2,69.94,8.355,,,,
132.233333,69.58,8.356,,,,
132.266667,69.83,8.354,,,,
132.3,70.22,8.356,,,,
132.333333,69.68,8.356,,,,
132.366667,70.08,8.356,,,,
132.4,70.2,8.356,,,,
132.433333,69.99,8.354,,,,
132.466667,69.62,8.355,,,,
132.5,70.01,8.353,,,,
132.533333,69.98,8.355,,,,
132.566667,70.17,8.353,,,,
132.6,69.99,8.355,,,,
132.633333,70.18,8.354,,,,
132.666667,70.17,8.356,,,,
132.7,69.93,8.354,,,,
132.733333,69.86,8.356,,,,
132.766667,70.01,8.357,,,,
132.8,70.09,8.357,,,,
132.833333,70.57,8.357,,,,
132.866667,70.21,8.356,,,,
132.9,69.99,8.355,,,,
132.933333,70.05,8.355,,,,
132.966667,70.26,8.355,,,,
133,70.22,8.354,,,,
133.033333,69.96,8.356,,,,
133.066667,70.19,8.353,,,,
133.1,69.93,8.354,,,,
133.133333,70.09,8.355,,,,
133.166667,69.93,8.355,,,,
133.2,70.01,8.355,,,,
133.233333,70.02,8.355,,,,
133.266667,70.03,8.351,,,,
133.3,69.9,8.355,,,,
133.333333,69.9,8.356,,,,
133.366667,70.12,8.355,,,,
133.4,69.95,8.356,,,,
133.433333,69.75,8.355,,,,
133.466667,69.79,8.355,,,,
133.5,70.18,8.355,,,,
133.533333,69.98,8.355,,,,
133.566667,70.31,8.355,,,,
133.6,69.93,8.355,,,,
133.633333,70.03,8.354,,,,
133.666667,69.93,8.355,,,,
133.7,69.99,8.355,,,,
133.733333,69.85,8.353,,,,
133.766667,70.19,8.356,,,,
133.8,69.8,8.356,,,,
133.833333,70.24,8.355,,,,
133.866667,69.99,8.355,,,,
133.9,70.05,8.356,,,,
133.933333,69.9,8.354,,,,
133.966667,69.85,8.354,,,,
134,69.69,8.354,,,,
134.033333,70.15,8.354,,,,
134.066667,70.18,8.353,,,,
134.1,70.02,8.352,,,,
134.133333,70.25,8.355,,,,
134.166667,70.06,8.356,,,,
134.2,69.78,8.355,,,,
134.233333,69.94,8.355,,,,
134.266667,69.97,8.354,,,,
134.3,69.71,8.354,,,,
134.333333,69.81,8.354,,,,
134.366667,70.14,8.353,,,,
134.4,70.01,8.355,,,,
134.433333,69.92,8.353,,,,
134.466667,69.97,8.357,,,,
134.5,70.01,8.356,,,,
134.533333,70.2,8.353,,,,
134.566667,69.88,8.353,,,,
134.6,69.97,8.351,,,,
134.633333,70,8.352,,,,
134.666667,70.06,8.355,,,,
134.7,70.21,8.356,,,,
134.733333,70.15,8.356,,,,
134.766667,70.15,8.357,,,,
134.8,70.14,8.352,,,,
134.833333,69.98,8.354,,,,
134.866667,69.88,8.355,,,,
134.9,70.06,8.353,,,,
134.933333,70.1,8.353,,,,
134.966667,69.73,8.353,,,,
135,69.99,8.353,,,,
135.033333,69.86,8.355,,,,
135.066667,69.97,8.354,,,,
135.1,69.89,8.353,,,,
135.133333,70.27,8.356,,,,
135.166667,70.21,8.352,,,,
135.2,70.21,8.352,,,,
135.233333,69.93,8.355,,,,
135.266667,69.93,8.355,,,,
135.3,70.13,8.353,,,,
135.333333,69.91,8.352,,,,
135.366667,70.02,8.351,,,,
135.4,70.07,8.352,,,,
135.433333,70.24,8.352,,,,
135.466667,70.1,8.354,,,,
135.5,69.99,8.354,,,,
135.533333,69.87,8.352,,,,
135.566667,69.76,8.353,,,,
135.6,70.29,8.352,,,,
135.633333,70.07,8.353,,,,
135.666667,70.19,8.352,,,,
135.7,70.2,8.353,,,,
135.733333,70.17,8.353,,,,
135.766667,69.86,8.354,,,,
135.8,70.08,8.353,,,,
135.833333,69.96,8.352,,,,
135.866667,70.32,8.355,,,,
135.9,70.1,8.356,,,,
135.933333,69.93,8.354,,,,
135.966667,70.34,8.353,,,,
136,69.93,8.352,,,,
136.033333,70.14,8.354,,,,
136.066667,70.57,8.351,,,,
136.1,70.39,8.354,,,,
136.133333,69.59,8.355,,,,
136.166667,70.11,8.352,,,,
136.2,69.9,8.353,,,,
136.233333,69.88,8.354,,,,
136.266667,70.26,8.352,,,,
136.3,70.07,8.351,,,,
136.333333,70.03,8.353,,,,
136.366667,70.23,8.352,,,,
136.4,69.99,8.353,,,,
136.433333,69.94,8.356,,,,
136.466667,70.25,8.354,,,,
136.5,69.92,8.352,,,,
136.533333,70.1,8.351,,,,
136.566667,69.8,8.355,,,,
136.6,70.09,8.351,,,,
136.633333,70.15,8.353,,,,
136.666667,70.5,8.355,,,,
136.7,69.8,8.354,,,,
136.733333,70.32,8.352,,,,
136.766667,70.38,8.352,,,,
136.8,70.11,8.354,,,,
136.833333,70.22,8.351,,,,
136.866667,70.24,8.355,,,,
136.9,70.11,8.354,,,,
136.933333,69.72,8.353,,,,
136.966667,70.2,8.352,,,,
137,70.19,8.354,,,,
137.033333,70.27,8.355,,,,
137.066667,70.32,8.353,,,,
137.1,70.31,8.352,,,,
137.133333,70,8.353,,,,
137.166667,70.04,8.353,,,,
137.2,70.32,8.354,,,,
137.233333,70.01,8.353,,,,
137.266667,69.92,8.352,,,,
137.3,69.74,8.354,,,,
137.333333,70.03,8.353,,,,
137.366667,69.64,8.352,,,,
137.4,69.9,8.353,,,,
137.433333,70.16,8.353,,,,
137.466667,70.19,8.353,,,,
137.5,70.05,8.352,,,,
137.533333,70.09,8.352,,,,
137.566667,70.29,8.352,,,,
137.6,70.27,8.354,,,,
137.633333,70.35,8.353,,,,
137.666667,70.27,8.352,,,,
137.7,69.89,8.353,,,,
137.733333,70.18,8.352,,,,
137.766667,70.23,8.354,,,,
137.8,70.07,8.353,,,,
137.833333,70.11,8.352,,,,
137.866667,70.18,8.354,,,,
137.9,69.77,8.354,,,,
137.933333,70.25,8.351,,,,
137.966667,69.92,8.353,,,,
138,69.99,8.352,,,,
138.033333,70.22,8.352,,,,
138.066667,70.33,8.353,,,,
138.1,69.93,8.354,,,,
138.133333,70.44,8.354,,,,
138.166667,70.16,8.353,,,,
138.2,70.01,8.353,,,,
138.233333,70.16,8.353,,,,
138.266667,70.01,8.352,,,,
138.3,70.24,8.351,,,,
138.333333,70.15,8.352,,,,
138.366667,70.06,8.351,,,,
138.4,70.27,8.352,,,,
138.433333,70.17,8.353,,,,
138.466667,69.89,8.353,,,,
138.5,69.99,8.354,,,,
138.533333,69.88,8.353,,,,
138.566667,70.08,8.351,,,,
138.6,69.62,8.352,,,,
138.633333,70.1,8.353,,,,
138.666667,69.99,8.354,,,,
138.7,69.89,8.352,,,,
138.733333,70.55,8.355,,,,
138.766667,70.1,8.354,,,,
138.8,69.74,8.353,,,,
138.833333,70.07,8.352,,,,
138.866667,70.15,8.351,,,,
138.9,70.19,8.35,,,,
138.933333,69.85,8.353,,,,
138.966667,69.98,8.352,,,,
139,70.25,8.354,,,,
139.033333,70.09,8.349,,,,
139.066667,69.98,8.352,,,,
139.1,70.09,8.351,,,,
139.133333,70,8.35,,,,
139.166667,69.89,8.351,,,,
139.2,70.13,8.35,,,,
139.233333,70.11,8.354,,,,
139.266667,70.22,8.351,,,,
139.3,70.06,8.35,,,,
139.333333,70.29,8.352,,,,
139.366667,70.08,8.353,,,,
139.4,70.19,8.352,,,,
139.433333,70.52,8.351,,,,
139.466667,69.76,8.35,,,,
139.5,70.07,8.352,,,,
139.533333,70.07,8.352,,,,
139.566667,69.89,8.35,,,,
139.6,69.95,8.352,,,,
139.633333,70.14,8.351,,,,
139.666667,70.12,8.352,,,,
139.7,69.92,8.351,,,,
139.733333,70.04,8.35,,,,
139.766667,70.08,8.354,,,,
139.8,70.2,8.351,,,,
139.833333,70.23,8.353,,,,
139.866667,69.75,8.353,,,,
139.9,69.93,8.35,,,,
139.933333,70.15,8.35,,,,
139.966667,69.94,8.352,,,,
140,70.14,8.349,,,,
140.033333,70.17,8.352,,,,
