Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
44.516667,80.73,8.496,,,,
44.533333,80.23,8.495,,,,
44.55,80.72,8.495,,,,
44.566667,80.61,8.496,,,,
44.583333,80.76,8.497,,,,
44.6,80.75,8.497,,,,
44.616667,80.95,8.497,,,,
44.633333,80.84,8.497,,,,
44.65,80.71,8.495,,,,
44.666667,80.84,8.496,,,,
44.683333,80.48,8.495,,,,
44.7,80.72,8.496,,,,
44.716667,80.84,8.494,,,,
44.733333,80.61,8.497,,,,
44.75,81.06,8.498,,,,
44.766667,80.76,8.495,,,,
44.783333,80.88,8.497,,,,
44.8,80.69,8.497,,,,
44.816667,80.57,8.496,,,,
44.833333,80.8,8.496,,,,
44.85,80.89,8.495,,,,
44.866667,80.77,8.495,,,,
44.883333,80.89,8.497,,,,
44.9,80.67,8.497,,,,
44.916667,80.9,8.496,,,,
44.933333,80.64,8.495,,,,
44.95,80.77,8.495,,,,
44.966667,80.78,8.495,,,,
44.983333,80.65,8.494,,,,
45,80.69,8.495,,,,
45.016667,80.53,8.493,,,,
45.033333,80.55,8.494,,,,
45.05,80.49,8.495,,,,
45.066667,80.86,8.495,,,,
45.083333,80.9,8.495,,,,
45.1,80.4,8.492,,,,
45.116667,80.82,8.495,,,,
45.133333,80.43,8.493,,,,
45.15,80.53,8.492,,,,
45.166667,80.78,8.497,,,,
45.183333,80.63,8.494,,,,
45.2,80.92,8.493,,,,
45.216667,80.64,8.497,,,,
45.233333,80.8,8.496,,,,
45.25,80.65,8.494,,,,
45.266667,80.77,8.494,,,,
45.283333,80.72,8.496,,,,
45.3,80.88,8.496,,,,
45.316667,80.88,8.495,,,,
45.333333,80.54,8.494,,,,
45.35,80.8,8.494,,,,
45.366667,80.6,8.495,,,,
45.383333,80.89,8.496,,,,
45.4,81.04,8.495,,,,
45.416667,80.77,8.494,,,,
45.433333,80.7,8.495,,,,
45.45,81.03,8.496,,,,
45.466667,80.82,8.495,,,,
45.483333,80.53,8.494,,,,
45.5,80.66,8.496,,,,
45.516667,80.47,8.493,,,,
45.533333,80.56,8.495,,,,
45.55,80.3,8.493,,,,
45.566667,80.81,8.494,,,,
45.583333,80.34,8.492,,,,
45.6,81.05,8.495,,,,
45.616667,80.98,8.493,,,,
45.633333,80.86,8.494,,,,
45.65,80.78,8.493,,,,
45.666667,80.84,8.494,,,,
45.683333,80.48,8.494,,,,
45.7,80.73,8.494,,,,
45.716667,80.57,8.494,,,,
45.733333,80.68,8.494,,,,
45.75,80.73,8.493,,,,
45.766667,80.57,8.491,,,,
45.783333,80.87,8.494,,,,
45.8,81.08,8.496,,,,
45.816667,80.8,8.494,,,,
45.833333,80.87,8.495,,,,
45.85,80.65,8.494,,,,
45.866667,80.4,8.493,,,,
45.883333,80.51,8.492,,,,
45.9,80.74,8.494,,,,
45.916667,80.79,8.492,,,,
45.933333,80.58,8.493,,,,
45.95,80.49,8.493,,,,
45.966667,80.51,8.49,,,,
45.983333,80.87,8.494,,,,
46,80.66,8.492,,,,
46.016667,80.79,8.493,,,,
46.033333,81,8.496,,,,
46.05,80.55,8.493,,,,
46.066667,80.63,8.493,,,,
46.083333,80.63,8.492,,,,
46.1,80.56,8.492,,,,
46.116667,80.83,8.493,,,,
46.133333,80.79,8.493,,,,
46.15,81.18,8.496,,,,
46.166667,80.82,8.493,,,,
46.183333,80.77,8.494,,,,
46.2,80.57,8.492,,,,
46.216667,80.75,8.492,,,,
46.233333,80.75,8.495,,,,
46.25,80.66,8.493,,,,
46.266667,80.73,8.492,,,,
46.283333,81.08,8.496,,,,
46.3,80.6,8.492,,,,
46.316667,80.81,8.493,,,,
46.333333,80.64,8.491,,,,
46.35,80.74,8.491,,,,
46.366667,80.22,8.492,,,,
46.383333,80.5,8.491,,,,
46.4,80.85,8.493,,,,
46.416667,80.48,8.491,,,,
46.433333,80.82,8.493,,,,
46.45,80.6,8.492,,,,
46.466667,80.72,8.492,,,,
46.483333,80.64,8.491,,,,
46.5,80.87,8.494,,,,
46.516667,80.84,8.494,,,,
46.533333,80.58,8.492,,,,
46.55,80.85,8.493,,,,
46.566667,80.74,8.494,,,,
46.583333,80.94,8.493,,,,
46.6,80.87,8.49,,,,
46.616667,80.51,8.492,,,,
46.633333,80.57,8.49,,,,
46.65,80.7,8.492,,,,
46.666667,80.83,8.492,,,,
46.683333,80.49,8.49,,,,
46.7,80.8,8.492,,,,
46.716667,80.92,8.491,,,,
46.733333,80.6,8.492,,,,
46.75,80.49,8.49,,,,
46.766667,80.41,8.489,,,,
46.783333,80.65,8.491,,,,
46.8,80.69,8.489,,,,
46.816667,80.7,8.492,,,,
46.833333,80.47,8.49,,,,
46.85,80.87,8.49,,,,
46.866667,80.68,8.492,,,,
46.883333,80.56,8.49,,,,
46.9,80.86,8.491,,,,
46.916667,80.62,8.49,,,,
46.933333,80.86,8.491,,,,
46.95,80.58,8.49,,,,
46.966667,80.67,8.49,,,,
46.983333,80.83,8.491,,,,
47,80.53,8.492,,,,
47.016667,80.65,8.49,,,,
47.033333,80.47,8.491,,,,
47.05,80.44,8.49,,,,
47.066667,80.82,8.49,,,,
47.083333,80.62,8.491,,,,
47.1,80.19,8.489,,,,
47.116667,80.39,8.492,,,,
47.133333,80.45,8.49,,,,
47.15,80.62,8.491,,,,
47.166667,80.56,8.488,,,,
47.183333,80.66,8.49,,,,
47.2,80.6,8.489,,,,
47.216667,80.51,8.489,,,,
47.233333,80.52,8.49,,,,
47.25,80.56,8.489,,,,
47.266667,80.56,8.489,,,,
47.283333,80.42,8.489,,,,
47.3,80.58,8.487,,,,
47.316667,80.61,8.492,,,,
47.333333,80.75,8.49,,,,
47.35,80.34,8.489,,,,
47.366667,80.65,8.488,,,,
47.383333,80.78,8.491,,,,
47.4,80.44,8.491,,,,
47.416667,80.72,8.49,,,,
47.433333,80.39,8.491,,,,
47.45,80.25,8.489,,,,
47.466667,80.46,8.49,,,,
47.483333,80.51,8.489,,,,
47.5,80.73,8.491,,,,
47.516667,80.32,8.49,,,,
47.533333,80.71,8.492,,,,
47.55,80.72,8.491,,,,
47.566667,80.56,8.492,,,,
47.583333,80.73,8.49,,,,
47.6,80.56,8.49,,,,
47.616667,80.66,8.491,,,,
47.633333,80.6,8.49,,,,
47.65,80.87,8.492,,,,
47.666667,80.52,8.487,,,,
47.683333,80.38,8.487,,,,
47.7,80.91,8.491,,,,
47.716667,80.54,8.488,,,,
47.733333,80.56,8.489,,,,
47.75,80.41,8.489,,,,
47.766667,80.58,8.49,,,,
47.783333,80.75,8.49,,,,
47.8,80.73,8.488,,,,
47.816667,80.68,8.488,,,,
47.833333,80.68,8.489,,,,
47.85,80.86,8.491,,,,
47.866667,80.16,8.487,,,,
47.883333,80.37,8.489,,,,
47.9,80.43,8.488,,,,
47.916667,80.66,8.489,,,,
47.933333,80.65,8.489,,,,
47.95,80.62,8.49,,,,
47.966667,80.76,8.489,,,,
47.983333,80.67,8.488,,,,
48,80.51,8.49,,,,
48.016667,80.5,8.489,,,,
48.033333,80.5,8.49,,,,
48.05,80.27,8.489,,,,
48.066667,80.64,8.49,,,,
48.083333,80.75,8.489,,,,
48.1,80.65,8.488,,,,
48.116667,80.3,8.485,,,,
48.133333,80.52,8.49,,,,
48.15,80.78,8.488,,,,
48.166667,80.57,8.49,,,,
48.183333,80.56,8.491,,,,
48.2,80.62,8.489,,,,
48.216667,80.47,8.488,,,,
48.233333,80.72,8.489,,,,
48.25,80.61,8.487,,,,
48.266667,80.63,8.489,,,,
48.283333,80.99,8.49,,,,
48.3,80.73,8.489,,,,
48.316667,80.83,8.491,,,,
48.333333,80.25,8.488,,,,
48.35,80.61,8.489,,,,
48.366667,80.63,8.488,,,,
48.383333,80.69,8.488,,,,
48.4,80.64,8.488,,,,
48.416667,80.6,8.488,,,,
48.433333,80.43,8.487,,,,
48.45,80.53,8.488,,,,
48.466667,80.63,8.488,,,,
48.483333,80.52,8.487,,,,
48.5,80.94,8.488,,,,
48.516667,80.75,8.487,,,,
48.533333,80.65,8.487,,,,
48.55,80.64,8.487,,,,
48.566667,80.67,8.487,,,,
48.583333,80.77,8.488,,,,
48.6,80.54,8.488,,,,
48.616667,80.82,8.487,,,,
48.633333,80.79,8.488,,,,
48.65,80.68,8.487,,,,
48.666667,80.89,8.487,,,,
48.683333,80.65,8.487,,,,
48.7,80.89,8.489,,,,
48.716667,80.76,8.488,,,,
48.733333,80.68,8.486,,,,
48.75,80.63,8.484,,,,
48.766667,80.58,8.488,,,,
48.783333,80.98,8.489,,,,
48.8,80.82,8.489,,,,
48.816667,80.58,8.486,,,,
48.833333,80.56,8.484,,,,
48.85,80.36,8.485,,,,
48.866667,80.78,8.485,,,,
48.883333,80.77,8.488,,,,
48.9,80.89,8.487,,,,
48.916667,80.65,8.488,,,,
48.933333,81.08,8.488,,,,
48.95,80.58,8.487,,,,
48.966667,80.85,8.488,,,,
48.983333,80.86,8.488,,,,
49,80.55,8.484,,,,
49.016667,80.61,8.487,,,,
49.033333,80.76,8.486,,,,
49.05,80.7,8.487,,,,
49.066667,80.74,8.488,,,,
49.083333,80.61,8.486,,,,
49.1,80.47,8.486,,,,
49.116667,80.73,8.488,,,,
49.133333,80.72,8.487,,,,
49.15,80.82,8.488,,,,
49.166667,80.66,8.486,,,,
49.183333,80.73,8.488,,,,
49.2,80.83,8.487,,,,
49.216667,80.68,8.487,,,,
49.233333,80.58,8.485,,,,
49.25,80.94,8.487,,,,
49.266667,80.68,8.486,,,,
49.283333,80.51,8.485,,,,
49.3,80.98,8.489,,,,
49.316667,80.51,8.486,,,,
49.333333,80.63,8.486,,,,
49.35,80.57,8.486,,,,
49.366667,80.53,8.485,,,,
49.383333,80.77,8.487,,,,
49.4,80.81,8.487,,,,
49.416667,80.77,8.487,,,,
49.433333,80.6,8.488,,,,
49.45,80.68,8.487,,,,
49.466667,80.41,8.487,,,,
49.483333,80.37,8.485,,,,
49.5,80.52,8.486,,,,
49.516667,80.46,8.486,,,,
49.533333,80.65,8.488,,,,
49.55,80.54,8.485,,,,
49.566667,80.72,8.486,,,,
49.583333,80.92,8.488,,,,
49.6,80.72,8.487,,,,
49.616667,80.63,8.488,,,,
49.633333,80.64,8.487,,,,
49.65,80.59,8.485,,,,
49.666667,80.65,8.484,,,,
49.683333,80.69,8.486,,,,
49.7,80.29,8.486,,,,
49.716667,80.64,8.488,,,,
49.733333,80.95,8.485,,,,
49.75,80.58,8.486,,,,
49.766667,80.74,8.486,,,,
49.783333,80.94,8.486,,,,
49.8,80.7,8.486,,,,
49.816667,80.43,8.486,,,,
49.833333,80.74,8.486,,,,
49.85,80.68,8.484,,,,
49.866667,80.97,8.486,,,,
49.883333,80.78,8.486,,,,
49.9,80.59,8.483,,,,
49.916667,80.61,8.487,,,,
49.933333,80.66,8.485,,,,
49.95,80.68,8.485,,,,
49.966667,80.5,8.484,,,,
49.983333,80.71,8.485,,,,
50,80.93,8.486,,,,
50.016667,81.03,8.487,,,,
50.033333,80.69,8.485,,,,
50.05,81.07,8.485,,,,
50.066667,80.56,8.483,,,,
50.083333,80.45,8.484,,,,
50.1,80.9,8.486,,,,
50.116667,80.45,8.484,,,,
50.133333,80.55,8.482,,,,
50.15,80.68,8.483,,,,
50.166667,80.42,8.485,,,,
50.183333,80.6,8.482,,,,
50.2,80.64,8.483,,,,
50.216667,80.64,8.483,,,,
50.233333,80.9,8.484,,,,
50.25,80.73,8.485,,,,
50.266667,80.48,8.483,,,,
50.283333,80.85,8.484,,,,
50.3,80.18,8.484,,,,
50.316667,80.89,8.484,,,,
50.333333,80.88,8.484,,,,
50.35,80.75,8.483,,,,
50.366667,80.68,8.484,,,,
50.383333,80.58,8.485,,,,
50.4,80.8,8.484,,,,
50.416667,80.83,8.485,,,,
50.433333,80.8,8.485,,,,
50.45,80.53,8.483,,,,
50.466667,80.51,8.483,,,,
50.483333,80.55,8.484,,,,
50.5,80.68,8.484,,,,
50.516667,80.77,8.483,,,,
50.533333,80.35,8.482,,,,
50.55,80.73,8.483,,,,
50.566667,80.64,8.484,,,,
50.583333,80.49,8.484,,,,
50.6,80.57,8.485,,,,
50.616667,80.4,8.482,,,,
50.633333,80.58,8.483,,,,
50.65,80.65,8.482,,,,
50.666667,80.98,8.484,,,,
50.683333,80.43,8.483,,,,
50.7,80.6,8.482,,,,
50.716667,80.57,8.484,,,,
50.733333,80.59,8.481,,,,
50.75,80.59,8.482,,,,
50.766667,80.56,8.483,,,,
50.783333,80.65,8.482,,,,
50.8,80.8,8.483,,,,
50.816667,80.85,8.485,,,,
50.833333,80.57,8.482,,,,
50.85,80.85,8.482,,,,
50.866667,80.61,8.481,,,,
50.883333,80.81,8.483,,,,
50.9,80.62,8.484,,,,
50.916667,80.77,8.484,,,,
50.933333,80.64,8.484,,,,
50.95,80.8,8.483,,,,
50.966667,80.76,8.484,,,,
50.983333,80.89,8.483,,,,
51,80.69,8.485,,,,
51.016667,80.79,8.483,,,,
51.033333,80.53,8.482,,,,
51.05,80.49,8.482,,,,
51.066667,80.74,8.482,,,,
51.083333,80.77,8.483,,,,
51.1,80.66,8.481,,,,
51.116667,80.67,8.483,,,,
51.133333,80.73,8.483,,,,
51.15,80.72,8.484,,,,
51.166667,80.76,8.485,,,,
51.183333,80.8,8.482,,,,
51.2,80.74,8.483,,,,
51.216667,80.59,8.482,,,,
51.233333,80.74,8.484,,,,
51.25,80.21,8.48,,,,
51.266667,80.71,8.483,,,,
51.283333,80.48,8.483,,,,
51.3,80.51,8.481,,,,
51.316667,80.66,8.481,,,,
51.333333,80.8,8.484,,,,
51.35,80.61,8.481,,,,
51.366667,80.59,8.482,,,,
51.383333,80.69,8.483,,,,
51.4,80.82,8.483,,,,
51.416667,80.61,8.482,,,,
51.433333,80.61,8.483,,,,
51.45,80.35,8.483,,,,
51.466667,80.55,8.481,,,,
51.483333,80.54,8.48,,,,
51.5,80.34,8.48,,,,
51.516667,80.6,8.482,,,,
51.533333,80.31,8.479,,,,
51.55,80.61,8.482,,,,
51.566667,80.27,8.48,,,,
51.583333,80.74,8.481,,,,
51.6,80.4,8.48,,,,
51.616667,80.59,8.481,,,,
51.633333,80.91,8.483,,,,
51.65,80.16,8.48,,,,
51.666667,80.71,8.482,,,,
51.683333,80.79,8.484,,,,
51.7,80.57,8.484,,,,
51.716667,80.67,8.484,,,,
51.733333,80.41,8.48,,,,
51.75,80.63,8.48,,,,
51.766667,80.68,8.482,,,,
51.783333,80.48,8.483,,,,
51.8,80.86,8.482,,,,
51.816667,80.88,8.483,,,,
51.833333,80.81,8.483,,,,
51.85,80.8,8.482,,,,
51.866667,80.73,8.482,,,,
51.883333,80.78,8.482,,,,
51.9,80.72,8.482,,,,
51.916667,80.55,8.481,,,,
51.933333,80.46,8.48,,,,
51.95,80.82,8.482,,,,
51.966667,80.82,8.48,,,,
51.983333,80.65,8.482,,,,
52,80.62,8.482,,,,
52.016667,80.53,8.482,,,,
52.033333,80.62,8.482,,,,
52.05,80.43,8.482,,,,
52.066667,80.66,8.482,,,,
52.083333,80.86,8.481,,,,
52.1,80.61,8.481,,,,
52.116667,80.62,8.48,,,,
52.133333,80.56,8.479,,,,
52.15,80.52,8.481,,,,
52.166667,80.69,8.48,,,,
52.183333,80.41,8.48,,,,
52.2,80.67,8.481,,,,
52.216667,80.51,8.48,,,,
52.233333,80.75,8.481,,,,
52.25,80.72,8.481,,,,
52.266667,80.64,8.482,,,,
52.283333,80.62,8.482,,,,
52.3,80.66,8.481,,,,
52.316667,80.72,8.481,,,,
52.333333,80.72,8.483,,,,
52.35,80.63,8.482,,,,
52.366667,80.63,8.479,,,,
52.383333,80.72,8.482,,,,
52.4,80.86,8.48,,,,
52.416667,80.56,8.481,,,,
52.433333,80.37,8.48,,,,
52.45,80.56,8.481,,,,
52.466667,80.27,8.48,,,,
52.483333,80.7,8.48,,,,
52.5,80.79,8.481,,,,
52.516667,80.79,8.48,,,,
52.533333,80.71,8.482,,,,
52.55,80.6,8.481,,,,
52.566667,80.7,8.482,,,,
52.583333,80.26,8.479,,,,
52.6,80.6,8.482,,,,
52.616667,80.82,8.481,,,,
52.633333,80.36,8.479,,,,
52.65,80.8,8.481,,,,
52.666667,80.68,8.478,,,,
52.683333,80.5,8.481,,,,
52.7,80.66,8.48,,,,
52.716667,80.62,8.481,,,,
52.733333,80.44,8.48,,,,
52.75,80.02,8.478,,,,
52.766667,80.55,8.481,,,,
52.783333,80.52,8.479,,,,
52.8,80.1,8.48,,,,
52.816667,80.87,8.481,,,,
52.833333,80.76,8.481,,,,
52.85,80.63,8.479,,,,
52.866667,80.5,8.479,,,,
52.883333,80.71,8.481,,,,
52.9,80.44,8.48,,,,
52.916667,80.61,8.481,,,,
52.933333,80.36,8.48,,,,
52.95,80.43,8.478,,,,
52.966667,80.3,8.478,,,,
52.983333,80.58,8.481,,,,
53,80.8,8.48,,,,
53.016667,80.41,8.481,,,,
53.033333,80.33,8.48,,,,
53.05,80.82,8.481,,,,
53.066667,80.66,8.482,,,,
53.083333,80.64,8.481,,,,
53.1,80.04,8.478,,,,
53.116667,80.12,8.479,,,,
53.133333,80.66,8.481,,,,
53.15,80.39,8.478,,,,
53.166667,80.63,8.479,,,,
53.183333,80.53,8.48,,,,
53.2,80.6,8.48,,,,
53.216667,80.54,8.48,,,,
53.233333,80.66,8.48,,,,
53.25,80.57,8.48,,,,
53.266667,80.6,8.48,,,,
53.283333,80.53,8.476,,,,
53.3,80.41,8.478,,,,
53.316667,80.63,8.478,,,,
53.333333,80.54,8.478,,,,
53.35,80.65,8.48,,,,
53.366667,80.69,8.478,,,,
53.383333,80.68,8.478,,,,
53.4,80.52,8.478,,,,
53.416667,80.47,8.477,,,,
53.433333,80.74,8.482,,,,
53.45,80.39,8.479,,,,
53.466667,80.43,8.477,,,,
53.483333,80.53,8.479,,,,
53.5,80.83,8.483,,,,
53.516667,80.46,8.479,,,,
53.533333,80.08,8.477,,,,
53.55,80.43,8.478,,,,
53.566667,80.54,8.481,,,,
53.583333,80.51,8.48,,,,
53.6,80.46,8.478,,,,
53.616667,80.38,8.478,,,,
53.633333,80.76,8.478,,,,
53.65,80.5,8.479,,,,
53.666667,80.59,8.481,,,,
53.683333,80.53,8.479,,,,
53.7,80.52,8.479,,,,
53.716667,80.55,8.48,,,,
53.733333,80.42,8.478,,,,
53.75,80.68,8.479,,,,
53.766667,80.87,8.478,,,,
53.783333,80.93,8.478,,,,
53.8,80.32,8.478,,,,
53.816667,80.4,8.476,,,,
53.833333,80.38,8.478,,,,
53.85,80.78,8.48,,,,
53.866667,80.61,8.478,,,,
53.883333,80.75,8.478,,,,
53.9,80.48,8.478,,,,
53.916667,80.67,8.478,,,,
53.933333,80.71,8.481,,,,
53.95,80.99,8.482,,,,
53.966667,80.77,8.479,,,,
53.983333,80.75,8.476,,,,
54,80.86,8.48,,,,
54.016667,80.3,8.478,,,,
54.033333,80.71,8.48,,,,
54.05,80.54,8.479,,,,
54.066667,80.44,8.478,,,,
54.083333,80.72,8.479,,,,
54.1,80.61,8.48,,,,
54.116667,80.72,8.477,,,,
54.133333,80.62,8.48,,,,
54.15,80.47,8.479,,,,
54.166667,80.61,8.48,,,,
54.183333,80.6,8.479,,,,
54.2,80.5,8.478,,,,
54.216667,80.68,8.479,,,,
54.233333,80.7,8.48,,,,
54.25,80.54,8.479,,,,
54.266667,80.7,8.478,,,,
54.283333,80.76,8.479,,,,
54.3,80.33,8.478,,,,
54.316667,80.49,8.478,,,,
54.333333,80.98,8.481,,,,
54.35,80.55,8.477,,,,
54.366667,80.56,8.478,,,,
54.383333,80.74,8.478,,,,
54.4,80.19,8.476,,,,
54.416667,80.32,8.479,,,,
54.433333,80.55,8.477,,,,
54.45,80.74,8.479,,,,
54.466667,80.38,8.476,,,,
54.483333,80.42,8.48,,,,
54.5,80.56,8.479,,,,
54.516667,80.1,8.475,,,,
54.533333,80.44,8.477,,,,
54.55,80.9,8.477,,,,
54.566667,80.54,8.478,,,,
54.583333,80.33,8.476,,,,
54.6,80.53,8.477,,,,
54.616667,80.64,8.477,,,,
54.633333,80.67,8.477,,,,
54.65,80.6,8.479,,,,
54.666667,80.58,8.477,,,,
54.683333,80.43,8.476,,,,
54.7,80.8,8.479,,,,
54.716667,80.67,8.478,,,,
54.733333,80.81,8.479,,,,
54.75,80.76,8.476,,,,
54.766667,80.35,8.474,,,,
54.783333,80.88,8.479,,,,
54.8,80.42,8.476,,,,
54.816667,80.81,8.479,,,,
54.833333,80.52,8.479,,,,
54.85,80.51,8.476,,,,
54.866667,80.64,8.476,,,,
54.883333,80.86,8.478,,,,
54.9,80.22,8.474,,,,
54.916667,80.53,8.477,,,,
54.933333,80.24,8.476,,,,
54.95,80.62,8.477,,,,
54.966667,80.41,8.475,,,,
54.983333,80.55,8.476,,,,
55,80.54,8.477,,,,
55.016667,80.59,8.477,,,,
55.033333,80.37,8.476,,,,
55.05,80.79,8.478,,,,
55.066667,80.86,8.478,,,,
55.083333,80.31,8.477,,,,
55.1,80.66,8.477,,,,
55.116667,80.59,8.476,,,,
55.133333,80.45,8.478,,,,
55.15,80.67,8.477,,,,
55.166667,80.5,8.477,,,,
55.183333,80.53,8.476,,,,
55.2,80.55,8.479,,,,
55.216667,80.58,8.48,,,,
55.233333,80.57,8.478,,,,
55.25,80.49,8.478,,,,
55.266667,80.69,8.476,,,,
55.283333,80.63,8.475,,,,
55.3,80.73,8.477,,,,
55.316667,80.8,8.479,,,,
55.333333,80.53,8.476,,,,
55.35,80.65,8.477,,,,
55.366667,80.54,8.475,,,,
55.383333,80.51,8.479,,,,
55.4,80.39,8.476,,,,
55.416667,80.65,8.476,,,,
55.433333,80.6,8.477,,,,
55.45,80.37,8.475,,,,
55.466667,80.73,8.477,,,,
55.483333,80.46,8.477,,,,
55.5,80.59,8.474,,,,
55.516667,80.44,8.474,,,,
55.533333,80.5,8.475,,,,
55.55,80.65,8.476,,,,
55.566667,80.54,8.476,,,,
55.583333,80.6,8.476,,,,
55.6,80.54,8.474,,,,
55.616667,80.45,8.477,,,,
55.633333,80.56,8.473,,,,
55.65,80.5,8.476,,,,
55.666667,80.99,8.479,,,,
55.683333,80.45,8.476,,,,
55.7,80.7,8.477,,,,
55.716667,80.9,8.477,,,,
55.733333,80.53,8.476,,,,
55.75,80.48,8.474,,,,
55.766667,80.56,8.477,,,,
55.783333,80.82,8.477,,,,
55.8,80.56,8.476,,,,
55.816667,80.48,8.473,,,,
55.833333,80.71,8.475,,,,
55.85,80.37,8.475,,,,
55.866667,80.68,8.476,,,,
55.883333,80.42,8.477,,,,
55.9,80.72,8.476,,,,
55.916667,80.64,8.479,,,,
55.933333,80.38,8.473,,,,
55.95,80.45,8.476,,,,
55.966667,80.75,8.476,,,,
55.983333,80.55,8.476,,,,
56,80.67,8.473,,,,
56.016667,80.75,8.476,,,,
56.033333,80.41,8.476,,,,
56.05,80.63,8.475,,,,
56.066667,80.67,8.475,,,,
56.083333,80.69,8.476,,,,
56.1,80.53,8.474,,,,
56.116667,80.36,8.475,,,,
56.133333,80.66,8.477,,,,
56.15,80.66,8.476,,,,
56.166667,80.52,8.474,,,,
56.183333,80.71,8.476,,,,
56.2,80.98,8.478,,,,
56.216667,80.54,8.476,,,,
56.233333,80.71,8.475,,,,
56.25,80.79,8.476,,,,
56.266667,81.08,8.476,,,,
56.283333,80.61,8.475,,,,
56.3,80.76,8.474,,,,
56.316667,80.85,8.476,,,,
56.333333,80.79,8.476,,,,
56.35,80.64,8.476,,,,
56.366667,80.43,8.473,,,,
56.383333,80.88,8.477,,,,
56.4,80.77,8.477,,,,
56.416667,80.8,8.476,,,,
56.433333,80.69,8.475,,,,
56.45,80.28,8.474,,,,
56.466667,80.68,8.477,,,,
56.483333,80.58,8.476,,,,
56.5,80.74,8.475,,,,
56.516667,80.81,8.475,,,,
56.533333,80.69,8.476,,,,
56.55,81.02,8.475,,,,
56.566667,80.64,8.474,,,,
56.583333,80.34,8.474,,,,
56.6,80.84,8.476,,,,
56.616667,80.6,8.475,,,,
56.633333,80.98,8.476,,,,
56.65,80.97,8.477,,,,
56.666667,80.62,8.475,,,,
56.683333,80.73,8.474,,,,
56.7,80.31,8.473,,,,
56.716667,80.84,8.474,,,,
56.733333,80.62,8.472,,,,
56.75,80.87,8.475,,,,
56.766667,81.1,8.476,,,,
56.783333,80.75,8.475,,,,
56.8,81.24,8.476,,,,
56.816667,80.75,8.474,,,,
56.833333,80.75,8.476,,,,
56.85,80.63,8.474,,,,
56.866667,80.67,8.473,,,,
56.883333,80.82,8.474,,,,
56.9,80.81,8.476,,,,
56.916667,80.72,8.474,,,,
56.933333,80.82,8.475,,,,
56.95,80.71,8.474,,,,
56.966667,80.74,8.477,,,,
56.983333,80.66,8.475,,,,
57,80.52,8.475,,,,
57.016667,80.72,8.471,,,,
57.033333,80.66,8.472,,,,
57.05,80.8,8.474,,,,
57.066667,80.7,8.473,,,,
57.083333,80.74,8.476,,,,
57.1,80.87,8.476,,,,
57.116667,80.95,8.476,,,,
57.133333,80.7,8.474,,,,
57.15,80.57,8.473,,,,
57.166667,80.54,8.474,,,,
57.183333,81.12,8.478,,,,
57.2,80.57,8.474,,,,
57.216667,80.72,8.474,,,,
57.233333,80.89,8.474,,,,
57.25,80.71,8.474,,,,
57.266667,80.63,8.473,,,,
57.283333,80.81,8.474,,,,
57.3,80.85,8.473,,,,
57.316667,80.97,8.478,,,,
57.333333,80.77,8.474,,,,
57.35,80.79,8.473,,,,
57.366667,80.74,8.473,,,,
57.383333,80.69,8.474,,,,
57.4,80.43,8.473,,,,
57.416667,80.64,8.475,,,,
57.433333,80.99,8.475,,,,
57.45,80.66,8.475,,,,
57.466667,80.9,8.474,,,,
57.483333,80.57,8.474,,,,
57.5,80.66,8.475,,,,
57.516667,80.69,8.474,,,,
57.533333,80.55,8.475,,,,
57.55,80.7,8.475,,,,
57.566667,80.87,8.474,,,,
57.583333,80.68,8.473,,,,
57.6,80.47,8.473,,,,
57.616667,80.77,8.473,,,,
57.633333,80.37,8.474,,,,
57.65,81,8.475,,,,
57.666667,80.65,8.474,,,,
57.683333,80.49,8.473,,,,
57.7,80.84,8.475,,,,
57.716667,80.73,8.474,,,,
57.733333,80.34,8.473,,,,
57.75,80.48,8.472,,,,
57.766667,80.62,8.474,,,,
57.783333,80.18,8.474,,,,
57.8,80.85,8.475,,,,
57.816667,80.92,8.475,,,,
57.833333,80.55,8.473,,,,
57.85,80.67,8.472,,,,
57.866667,80.53,8.474,,,,
57.883333,80.32,8.476,,,,
57.9,80.81,8.474,,,,
57.916667,80.3,8.472,,,,
57.933333,80.71,8.472,,,,
57.95,80.87,8.476,,,,
57.966667,80.51,8.472,,,,
57.983333,80.59,8.473,,,,
58,80.68,8.473,,,,
58.016667,80.66,8.473,,,,
58.033333,80.7,8.476,,,,
58.05,80.79,8.474,,,,
58.066667,80.3,8.473,,,,
58.083333,80.7,8.475,,,,
58.1,80.45,8.474,,,,
58.116667,80.81,8.474,,,,
58.133333,80.85,8.475,,,,
58.15,80.43,8.474,,,,
58.166667,80.69,8.474,,,,
58.183333,80.25,8.472,,,,
58.2,80.49,8.474,,,,
58.216667,80.52,8.475,,,,
58.233333,80.83,8.474,,,,
58.25,80.71,8.474,,,,
58.266667,80.78,8.472,,,,
58.283333,80.66,8.472,,,,
58.3,80.69,8.472,,,,
58.316667,81.07,8.475,,,,
58.333333,80.9,8.475,,,,
58.35,80.74,8.471,,,,
58.366667,80.51,8.472,,,,
58.383333,80.64,8.472,,,,
58.4,80.98,8.474,,,,
58.416667,80.4,8.471,,,,
58.433333,80.85,8.474,,,,
58.45,80.89,8.474,,,,
58.466667,80.85,8.475,,,,
58.483333,80.6,8.473,,,,
