Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
41.616667,75.37,5.380999974,,,,
41.633333,75.58,5.376999962,,,,
41.65,75.55,5.378000037,,,,
41.666667,75.82,5.380999974,,,,
41.683333,75.59,5.376999962,,,,
41.7,75.65,5.380999974,,,,
41.716667,75.56,5.376999962,,,,
41.733333,75.45,5.379000016,,,,
41.75,75.55,5.378000037,,,,
41.766667,75.54,5.379999995,,,,
41.783333,75.58,5.379000016,,,,
41.8,75.53,5.375999983,,,,
41.816667,75.48,5.379000016,,,,
41.833333,75.36,5.376999962,,,,
41.85,75.7,5.378000037,,,,
41.866667,75.36,5.378000037,,,,
41.883333,75.55,5.378000037,,,,
41.9,75.11,5.378000037,,,,
41.916667,75.69,5.378000037,,,,
41.933333,75.42,5.378000037,,,,
41.95,75.65,5.376999962,,,,
41.966667,75.81,5.378000037,,,,
41.983333,75.39,5.376999962,,,,
42,75.24,5.376999962,,,,
42.016667,75.48,5.375000003,,,,
42.033333,75.36,5.375000003,,,,
42.05,75.44,5.375999983,,,,
42.066667,75.35,5.375999983,,,,
42.083333,75.37,5.378000037,,,,
42.1,75.45,5.376999962,,,,
42.116667,75.33,5.378000037,,,,
42.133333,75.28,5.376999962,,,,
42.15,75.4,5.375999983,,,,
42.166667,75.51,5.376999962,,,,
42.183333,75.27,5.374000024,,,,
42.2,75.37,5.375000003,,,,
42.216667,75.66,5.375999983,,,,
42.233333,75.29,5.373000045,,,,
42.25,75.46,5.373000045,,,,
42.266667,75.36,5.374000024,,,,
42.283333,75.61,5.375999983,,,,
42.3,75.65,5.375000003,,,,
42.316667,75.68,5.375000003,,,,
42.333333,75.64,5.376999962,,,,
42.35,75.44,5.374000024,,,,
42.366667,75.58,5.370999991,,,,
42.383333,75.65,5.375000003,,,,
42.4,75.5,5.375999983,,,,
42.416667,75.61,5.374000024,,,,
42.433333,75.47,5.373000045,,,,
42.45,75.36,5.373000045,,,,
42.466667,75.65,5.374000024,,,,
42.483333,75.5,5.374000024,,,,
42.5,75.82,5.374000024,,,,
42.516667,75.7,5.373000045,,,,
42.533333,75.62,5.373000045,,,,
42.55,75.66,5.373000045,,,,
42.566667,75.7,5.373000045,,,,
42.583333,75.73,5.374000024,,,,
42.6,75.41,5.37199997,,,,
42.616667,75.6,5.374000024,,,,
42.633333,75.72,5.375999983,,,,
42.65,75.12,5.370999991,,,,
42.666667,75.29,5.37199997,,,,
42.683333,75.42,5.373000045,,,,
42.7,75.55,5.37199997,,,,
42.716667,75.32,5.374000024,,,,
42.733333,75.49,5.373000045,,,,
42.75,75.76,5.375999983,,,,
42.766667,75.48,5.37199997,,,,
42.783333,75.53,5.37199997,,,,
42.8,75.65,5.373000045,,,,
42.816667,76.02,5.374000024,,,,
42.833333,75.47,5.37199997,,,,
42.85,75.66,5.374000024,,,,
42.866667,75.45,5.373000045,,,,
42.883333,75.58,5.37199997,,,,
42.9,75.53,5.370000012,,,,
42.916667,75.39,5.37199997,,,,
42.933333,75.66,5.370999991,,,,
42.95,75.41,5.370999991,,,,
42.966667,75.86,5.370999991,,,,
42.983333,75.7,5.370999991,,,,
43,75.42,5.37199997,,,,
43.016667,75.53,5.37199997,,,,
43.033333,75.6,5.370000012,,,,
43.05,75.38,5.369000032,,,,
43.066667,75.65,5.37199997,,,,
43.083333,75.67,5.370000012,,,,
43.1,75.56,5.373000045,,,,
43.116667,75.67,5.370999991,,,,
43.133333,75.25,5.369000032,,,,
43.15,75.39,5.370000012,,,,
43.166667,75.59,5.373000045,,,,
43.183333,75.54,5.370999991,,,,
43.2,75.28,5.369000032,,,,
43.216667,75.29,5.369000032,,,,
43.233333,75.59,5.37199997,,,,
43.25,75.62,5.37199997,,,,
43.266667,75.41,5.367999957,,,,
43.283333,75.63,5.367999957,,,,
43.3,75.56,5.369000032,,,,
43.316667,75.5,5.370999991,,,,
43.333333,75.53,5.370999991,,,,
43.35,75.44,5.369000032,,,,
43.366667,75.48,5.366999978,,,,
43.383333,75.28,5.369000032,,,,
43.4,75.57,5.367999957,,,,
43.416667,75.43,5.369000032,,,,
43.433333,75.69,5.370000012,,,,
43.45,75.9,5.369000032,,,,
43.466667,75.48,5.367999957,,,,
43.483333,75.7,5.370000012,,,,
43.5,75.5,5.367999957,,,,
43.516667,75.49,5.37199997,,,,
43.533333,75.63,5.366999978,,,,
43.55,75.89,5.367999957,,,,
43.566667,75.66,5.37199997,,,,
43.583333,75.59,5.369000032,,,,
43.6,75.36,5.366999978,,,,
43.616667,75.74,5.366999978,,,,
43.633333,75.48,5.366999978,,,,
43.65,75.51,5.369000032,,,,
43.666667,75.43,5.367999957,,,,
43.683333,75.61,5.369000032,,,,
43.7,75.33,5.367999957,,,,
43.716667,75.53,5.366999978,,,,
43.733333,75.77,5.366999978,,,,
43.75,75.62,5.365999999,,,,
43.766667,75.72,5.369000032,,,,
43.783333,75.7,5.366999978,,,,
43.8,75.83,5.366999978,,,,
43.816667,75.58,5.366999978,,,,
43.833333,75.37,5.36500002,,,,
43.85,75.67,5.367999957,,,,
43.866667,75.46,5.365999999,,,,
43.883333,75.55,5.365999999,,,,
43.9,75.63,5.365999999,,,,
43.916667,75.5,5.36500002,,,,
43.933333,75.44,5.365999999,,,,
43.95,75.37,5.366999978,,,,
43.966667,75.71,5.366999978,,,,
43.983333,75.48,5.365999999,,,,
44,75.86,5.367999957,,,,
44.016667,75.78,5.365999999,,,,
44.033333,75.76,5.36500002,,,,
44.05,75.3,5.366999978,,,,
44.066667,75.57,5.36500002,,,,
44.083333,75.57,5.361999986,,,,
44.1,75.65,5.366999978,,,,
44.116667,75.71,5.366999978,,,,
44.133333,75.35,5.36500002,,,,
44.15,75.43,5.36500002,,,,
44.166667,75.51,5.36500002,,,,
44.183333,75.6,5.365999999,,,,
44.2,75.61,5.36500002,,,,
44.216667,75.71,5.36400004,,,,
44.233333,75.36,5.362999965,,,,
44.25,75.49,5.36400004,,,,
44.266667,75.5,5.361999986,,,,
44.283333,75.51,5.36400004,,,,
44.3,75.73,5.361999986,,,,
44.316667,75.44,5.361999986,,,,
44.333333,75.59,5.362999965,,,,
44.35,75.84,5.36500002,,,,
44.366667,75.99,5.36400004,,,,
44.383333,75.34,5.361000007,,,,
44.4,75.35,5.36400004,,,,
44.416667,75.75,5.36400004,,,,
44.433333,75.5,5.36400004,,,,
44.45,75.6,5.36400004,,,,
44.466667,75.52,5.362999965,,,,
44.483333,75.59,5.362999965,,,,
44.5,75.51,5.361999986,,,,
44.516667,75.11,5.361999986,,,,
44.533333,75.56,5.362999965,,,,
44.55,75.57,5.36400004,,,,
44.566667,75.34,5.36500002,,,,
44.583333,75.4,5.36500002,,,,
44.6,75.56,5.362999965,,,,
44.616667,75.47,5.36400004,,,,
44.633333,75.78,5.362999965,,,,
44.65,75.81,5.362999965,,,,
44.666667,75.45,5.361000007,,,,
44.683333,75.28,5.361999986,,,,
44.7,75.04,5.360000028,,,,
44.716667,75.69,5.36400004,,,,
44.733333,75.49,5.361000007,,,,
44.75,75.51,5.357999973,,,,
44.766667,75.61,5.361000007,,,,
44.783333,75.53,5.361999986,,,,
44.8,75.52,5.361000007,,,,
44.816667,75.53,5.361999986,,,,
44.833333,75.81,5.361999986,,,,
44.85,75.34,5.360000028,,,,
44.866667,75.39,5.361000007,,,,
44.883333,75.53,5.361000007,,,,
44.9,75.32,5.361000007,,,,
44.916667,75.97,5.362999965,,,,
44.933333,75.41,5.360000028,,,,
44.95,75.59,5.361000007,,,,
44.966667,75.95,5.36400004,,,,
44.983333,75.48,5.360000028,,,,
45,75.52,5.361000007,,,,
45.016667,75.69,5.361999986,,,,
45.033333,75.28,5.357999973,,,,
45.05,75.59,5.360000028,,,,
45.066667,75.49,5.360000028,,,,
45.083333,75.62,5.358999952,,,,
45.1,75.21,5.358999952,,,,
45.116667,75.59,5.360000028,,,,
45.133333,75.69,5.360000028,,,,
45.15,75.71,5.357999973,,,,
45.166667,75.59,5.356999994,,,,
45.183333,75.61,5.357999973,,,,
45.2,75.31,5.358999952,,,,
45.216667,75.34,5.356000015,,,,
45.233333,75.26,5.358999952,,,,
45.25,75.62,5.358999952,,,,
45.266667,75.27,5.358999952,,,,
45.283333,75.56,5.356000015,,,,
45.3,75.71,5.360000028,,,,
45.316667,75.69,5.358999952,,,,
45.333333,75.41,5.357999973,,,,
45.35,75.42,5.360000028,,,,
45.366667,75.46,5.356999994,,,,
45.383333,75.53,5.356999994,,,,
45.4,75.37,5.356999994,,,,
45.416667,75.56,5.356000015,,,,
45.433333,76,5.357999973,,,,
45.45,75.39,5.356999994,,,,
45.466667,75.35,5.355000036,,,,
45.483333,75.61,5.356000015,,,,
45.5,75.47,5.358999952,,,,
45.516667,75.44,5.357999973,,,,
45.533333,75.68,5.358999952,,,,
45.55,75.86,5.358999952,,,,
45.566667,75.46,5.357999973,,,,
45.583333,75.5,5.357999973,,,,
45.6,75.84,5.358999952,,,,
45.616667,75.52,5.356000015,,,,
45.633333,75.65,5.357999973,,,,
45.65,75.62,5.356000015,,,,
45.666667,75.65,5.356999994,,,,
45.683333,75.57,5.356000015,,,,
45.7,75.44,5.356000015,,,,
45.716667,75.65,5.356999994,,,,
45.733333,75.63,5.355000036,,,,
45.75,75.64,5.356999994,,,,
45.766667,75.49,5.356999994,,,,
45.783333,75.45,5.35399996,,,,
45.8,75.81,5.357999973,,,,
45.816667,75.62,5.356000015,,,,
45.833333,75.69,5.356000015,,,,
45.85,75.82,5.358999952,,,,
45.866667,75.84,5.356999994,,,,
45.883333,75.48,5.357999973,,,,
45.9,75.68,5.356000015,,,,
45.916667,75.32,5.356999994,,,,
45.933333,75.56,5.356000015,,,,
45.95,75.63,5.358999952,,,,
45.966667,75.53,5.355000036,,,,
45.983333,75.54,5.355000036,,,,
46,75.7,5.356000015,,,,
46.016667,75.76,5.357999973,,,,
46.033333,75.7,5.356000015,,,,
46.05,75.84,5.357999973,,,,
46.066667,75.39,5.35399996,,,,
46.083333,75.76,5.356999994,,,,
46.1,75.58,5.35399996,,,,
46.116667,75.43,5.356000015,,,,
46.133333,75.63,5.355000036,,,,
46.15,75.59,5.35399996,,,,
46.166667,75.83,5.355000036,,,,
46.183333,75.46,5.35399996,,,,
46.2,75.74,5.352999981,,,,
46.216667,75.53,5.355000036,,,,
46.233333,75.55,5.356000015,,,,
46.25,75.56,5.355000036,,,,
46.266667,75.63,5.352999981,,,,
46.283333,75.43,5.352000002,,,,
46.3,75.7,5.355000036,,,,
46.316667,75.47,5.352999981,,,,
46.333333,75.19,5.351000023,,,,
46.35,75.6,5.35399996,,,,
46.366667,75.83,5.352000002,,,,
46.383333,75.79,5.35399996,,,,
46.4,75.78,5.352000002,,,,
46.416667,75.47,5.352000002,,,,
46.433333,75.7,5.355000036,,,,
46.45,75.65,5.352999981,,,,
46.466667,75.7,5.355000036,,,,
46.483333,75.71,5.356000015,,,,
46.5,75.44,5.35399996,,,,
46.516667,75.81,5.35399996,,,,
46.533333,75.43,5.352000002,,,,
46.55,75.68,5.352000002,,,,
46.566667,75.99,5.352000002,,,,
46.583333,75.86,5.355000036,,,,
46.6,75.45,5.352999981,,,,
46.616667,75.43,5.355000036,,,,
46.633333,75.56,5.352000002,,,,
46.65,76.04,5.355000036,,,,
46.666667,75.71,5.352000002,,,,
46.683333,75.69,5.35399996,,,,
46.7,75.75,5.352000002,,,,
46.716667,75.15,5.352000002,,,,
46.733333,75.57,5.352000002,,,,
46.75,75.49,5.351000023,,,,
46.766667,75.85,5.35399996,,,,
46.783333,75.56,5.350000044,,,,
46.8,75.8,5.350000044,,,,
46.816667,75.65,5.352000002,,,,
46.833333,75.79,5.352000002,,,,
46.85,75.85,5.351000023,,,,
46.866667,76.05,5.35399996,,,,
46.883333,75.79,5.35399996,,,,
46.9,75.35,5.351000023,,,,
46.916667,75.36,5.352000002,,,,
46.933333,75.48,5.348999968,,,,
46.95,75.62,5.350000044,,,,
46.966667,75.41,5.348999968,,,,
46.983333,75.5,5.350000044,,,,
47,75.59,5.352000002,,,,
47.016667,75.56,5.351000023,,,,
47.033333,75.65,5.348999968,,,,
47.05,75.53,5.350000044,,,,
47.066667,75.46,5.350000044,,,,
47.083333,75.23,5.347999989,,,,
47.1,75.46,5.350000044,,,,
47.116667,75.48,5.347999989,,,,
47.133333,75.42,5.351000023,,,,
47.15,75.62,5.351000023,,,,
47.166667,75.56,5.348999968,,,,
47.183333,75.91,5.352999981,,,,
47.2,75.49,5.348999968,,,,
47.216667,75.65,5.348999968,,,,
47.233333,75.82,5.347999989,,,,
47.25,75.73,5.350000044,,,,
47.266667,75.6,5.348999968,,,,
47.283333,75.5,5.348999968,,,,
47.3,75.43,5.347999989,,,,
47.316667,75.89,5.350000044,,,,
47.333333,75.47,5.348999968,,,,
47.35,75.68,5.350000044,,,,
47.366667,75.53,5.348999968,,,,
47.383333,75.69,5.350000044,,,,
47.4,75.61,5.347999989,,,,
47.416667,75.7,5.348999968,,,,
47.433333,75.67,5.350000044,,,,
47.45,75.3,5.346000031,,,,
47.466667,75.87,5.351000023,,,,
47.483333,75.54,5.348999968,,,,
47.5,75.44,5.347999989,,,,
47.516667,75.83,5.347999989,,,,
47.533333,75.46,5.34700001,,,,
47.55,75.4,5.34700001,,,,
47.566667,75.69,5.346000031,,,,
47.583333,75.68,5.348999968,,,,
47.6,75.87,5.351000023,,,,
47.616667,75.72,5.34700001,,,,
47.633333,75.5,5.347999989,,,,
47.65,75.62,5.347999989,,,,
47.666667,75.5,5.347999989,,,,
47.683333,75.57,5.34700001,,,,
47.7,75.47,5.34700001,,,,
47.716667,75.59,5.346000031,,,,
47.733333,75.29,5.344999955,,,,
47.75,75.66,5.343999976,,,,
47.766667,75.61,5.346000031,,,,
47.783333,75.4,5.346000031,,,,
47.8,75.55,5.34700001,,,,
47.816667,75.4,5.350000044,,,,
47.833333,75.44,5.344999955,,,,
47.85,75.86,5.347999989,,,,
47.866667,75.55,5.346000031,,,,
47.883333,76.15,5.348999968,,,,
47.9,75.16,5.342999997,,,,
47.916667,75.82,5.347999989,,,,
47.933333,75.57,5.34700001,,,,
47.95,75.43,5.344999955,,,,
47.966667,75.75,5.34700001,,,,
47.983333,75.78,5.346000031,,,,
48,75.75,5.34700001,,,,
48.016667,75.77,5.344999955,,,,
48.033333,75.45,5.346000031,,,,
48.05,75.49,5.346000031,,,,
48.066667,75.68,5.347999989,,,,
48.083333,75.56,5.344999955,,,,
48.1,75.82,5.346000031,,,,
48.116667,75.63,5.346000031,,,,
48.133333,75.37,5.343999976,,,,
48.15,75.59,5.344999955,,,,
48.166667,75.69,5.344999955,,,,
48.183333,75.7,5.34700001,,,,
48.2,75.37,5.344999955,,,,
48.216667,75.68,5.34700001,,,,
48.233333,75.5,5.343999976,,,,
48.25,75.57,5.343999976,,,,
48.266667,75.38,5.344999955,,,,
48.283333,75.81,5.34700001,,,,
48.3,75.71,5.34700001,,,,
48.316667,75.65,5.343999976,,,,
48.333333,75.49,5.343999976,,,,
48.35,75.96,5.346000031,,,,
48.366667,75.56,5.343999976,,,,
48.383333,75.54,5.344999955,,,,
48.4,75.48,5.342999997,,,,
48.416667,75.83,5.344999955,,,,
48.433333,75.56,5.343999976,,,,
48.45,75.43,5.343999976,,,,
48.466667,75.44,5.342999997,,,,
48.483333,75.57,5.344999955,,,,
48.5,75.64,5.343999976,,,,
48.516667,75.43,5.342000018,,,,
48.533333,75.51,5.343999976,,,,
48.55,75.66,5.344999955,,,,
48.566667,75.6,5.343999976,,,,
48.583333,75.7,5.346000031,,,,
48.6,75.49,5.342000018,,,,
48.616667,75.8,5.344999955,,,,
48.633333,75.55,5.344999955,,,,
48.65,75.51,5.342000018,,,,
48.666667,75.67,5.346000031,,,,
48.683333,75.48,5.342999997,,,,
48.7,75.5,5.343999976,,,,
48.716667,75.44,5.341000039,,,,
48.733333,75.72,5.344999955,,,,
48.75,75.68,5.342999997,,,,
48.766667,75.68,5.343999976,,,,
48.783333,75.82,5.341000039,,,,
48.8,75.32,5.342999997,,,,
48.816667,75.74,5.343999976,,,,
48.833333,75.68,5.342999997,,,,
48.85,75.58,5.342999997,,,,
48.866667,75.85,5.342000018,,,,
48.883333,75.64,5.342999997,,,,
48.9,75.67,5.344999955,,,,
48.916667,75.69,5.343999976,,,,
48.933333,75.48,5.341000039,,,,
48.95,75.49,5.342999997,,,,
48.966667,75.77,5.341000039,,,,
48.983333,75.81,5.342000018,,,,
49,75.62,5.341000039,,,,
49.016667,75.56,5.342999997,,,,
49.033333,75.55,5.339999964,,,,
49.05,75.75,5.341000039,,,,
49.066667,75.36,5.341000039,,,,
49.083333,75.63,5.342999997,,,,
49.1,75.68,5.342000018,,,,
49.116667,75.74,5.342000018,,,,
49.133333,75.61,5.342000018,,,,
49.15,75.26,5.339999964,,,,
49.166667,75.51,5.341000039,,,,
49.183333,75.7,5.342000018,,,,
49.2,75.49,5.341000039,,,,
49.216667,75.75,5.339999964,,,,
49.233333,75.63,5.341000039,,,,
49.25,75.8,5.342999997,,,,
49.266667,75.79,5.341000039,,,,
49.283333,75.57,5.339999964,,,,
49.3,75.33,5.339999964,,,,
49.316667,75.84,5.342000018,,,,
49.333333,75.63,5.341000039,,,,
49.35,75.49,5.339999964,,,,
49.366667,75.74,5.342000018,,,,
49.383333,75.77,5.339999964,,,,
49.4,75.66,5.339999964,,,,
49.416667,75.58,5.339999964,,,,
49.433333,75.52,5.341000039,,,,
49.45,75.56,5.341000039,,,,
49.466667,75.51,5.339999964,,,,
49.483333,75.87,5.341000039,,,,
49.5,75.7,5.339999964,,,,
49.516667,75.67,5.338999984,,,,
49.533333,75.46,5.338000005,,,,
49.55,75.45,5.339999964,,,,
49.566667,75.59,5.339999964,,,,
49.583333,75.44,5.339999964,,,,
49.6,75.71,5.339999964,,,,
49.616667,75.67,5.339999964,,,,
49.633333,75.59,5.341000039,,,,
49.65,75.51,5.338999984,,,,
49.666667,75.67,5.339999964,,,,
49.683333,75.61,5.339999964,,,,
49.7,75.37,5.338000005,,,,
49.716667,75.58,5.342000018,,,,
49.733333,75.49,5.338999984,,,,
49.75,75.81,5.341000039,,,,
49.766667,75.64,5.339999964,,,,
49.783333,75.7,5.339999964,,,,
49.8,75.76,5.338999984,,,,
49.816667,75.84,5.338000005,,,,
49.833333,75.98,5.342000018,,,,
49.85,75.98,5.341000039,,,,
49.866667,75.83,5.341000039,,,,
49.883333,75.78,5.338000005,,,,
49.9,75.35,5.337000026,,,,
49.916667,76.14,5.339999964,,,,
49.933333,75.58,5.337000026,,,,
49.95,75.69,5.338999984,,,,
49.966667,75.59,5.337000026,,,,
49.983333,75.86,5.339999964,,,,
50,75.42,5.338000005,,,,
50.016667,75.72,5.337000026,,,,
50.033333,75.63,5.338999984,,,,
50.05,75.7,5.337000026,,,,
50.066667,75.46,5.336000047,,,,
50.083333,75.78,5.338999984,,,,
50.1,75.62,5.338999984,,,,
50.116667,75.67,5.338999984,,,,
50.133333,75.59,5.336000047,,,,
50.15,75.77,5.338999984,,,,
50.166667,75.73,5.336000047,,,,
50.183333,75.59,5.338000005,,,,
50.2,75.53,5.336000047,,,,
50.216667,75.85,5.339999964,,,,
50.233333,75.6,5.338999984,,,,
50.25,75.68,5.338000005,,,,
50.266667,75.83,5.336000047,,,,
50.283333,75.85,5.339999964,,,,
50.3,75.75,5.342000018,,,,
50.316667,75.6,5.338999984,,,,
50.333333,75.79,5.341000039,,,,
50.35,75.67,5.338000005,,,,
50.366667,75.7,5.338000005,,,,
50.383333,75.68,5.338000005,,,,
50.4,75.41,5.337000026,,,,
50.416667,75.85,5.337000026,,,,
50.433333,75.72,5.338000005,,,,
50.45,75.63,5.338000005,,,,
50.466667,75.96,5.338000005,,,,
50.483333,75.63,5.336000047,,,,
50.5,75.64,5.336000047,,,,
50.516667,75.92,5.336000047,,,,
50.533333,75.69,5.336000047,,,,
50.55,75.36,5.333999992,,,,
50.566667,75.56,5.334999972,,,,
50.583333,75.3,5.332000034,,,,
50.6,75.68,5.336000047,,,,
50.616667,75.35,5.332000034,,,,
50.633333,75.83,5.336000047,,,,
50.65,75.65,5.336000047,,,,
50.666667,75.68,5.334999972,,,,
50.683333,75.82,5.338000005,,,,
50.7,75.79,5.337000026,,,,
50.716667,75.72,5.336000047,,,,
50.733333,75.8,5.333999992,,,,
50.75,75.62,5.336000047,,,,
50.766667,75.79,5.337000026,,,,
50.783333,75.75,5.336000047,,,,
50.8,75.52,5.333999992,,,,
50.816667,75.59,5.334999972,,,,
50.833333,75.77,5.336000047,,,,
50.85,75.33,5.333999992,,,,
50.866667,75.57,5.337000026,,,,
50.883333,75.83,5.337000026,,,,
50.9,75.98,5.337000026,,,,
50.916667,75.83,5.334999972,,,,
50.933333,76.26,5.338000005,,,,
50.95,75.93,5.336000047,,,,
50.966667,75.63,5.336000047,,,,
50.983333,75.75,5.336000047,,,,
51,75.88,5.334999972,,,,
51.016667,75.56,5.336000047,,,,
51.033333,75.76,5.337000026,,,,
51.05,76.08,5.336000047,,,,
51.066667,75.73,5.336000047,,,,
51.083333,75.81,5.336000047,,,,
51.1,75.68,5.334999972,,,,
51.116667,76.04,5.336000047,,,,
51.133333,75.54,5.334999972,,,,
51.15,75.7,5.333999992,,,,
51.166667,75.83,5.333999992,,,,
51.183333,75.2,5.333999992,,,,
51.2,75.75,5.336000047,,,,
51.216667,75.7,5.333999992,,,,
51.233333,76.04,5.336000047,,,,
51.25,75.67,5.333999992,,,,
51.266667,75.83,5.334999972,,,,
51.283333,75.65,5.330999959,,,,
51.3,76.05,5.337000026,,,,
51.316667,75.71,5.333000013,,,,
51.333333,76.02,5.336000047,,,,
51.35,75.92,5.336000047,,,,
51.366667,75.81,5.334999972,,,,
51.383333,76,5.334999972,,,,
51.4,75.61,5.334999972,,,,
51.416667,75.72,5.336000047,,,,
51.433333,76.03,5.334999972,,,,
51.45,75.64,5.334999972,,,,
51.466667,75.53,5.333000013,,,,
51.483333,75.75,5.334999972,,,,
51.5,76.02,5.334999972,,,,
51.516667,75.59,5.332000034,,,,
51.533333,75.88,5.336000047,,,,
51.55,75.61,5.332000034,,,,
51.566667,75.74,5.333999992,,,,
51.583333,75.99,5.333000013,,,,
51.6,75.75,5.336000047,,,,
51.616667,75.72,5.334999972,,,,
51.633333,76.29,5.337000026,,,,
51.65,75.56,5.330999959,,,,
51.666667,75.56,5.333999992,,,,
51.683333,75.8,5.333000013,,,,
51.7,75.82,5.333000013,,,,
51.716667,75.55,5.333000013,,,,
51.733333,75.45,5.333000013,,,,
51.75,76.05,5.333000013,,,,
51.766667,75.84,5.333000013,,,,
51.783333,75.54,5.330999959,,,,
51.8,75.69,5.333999992,,,,
51.816667,75.42,5.332000034,,,,
51.833333,75.66,5.330999959,,,,
51.85,76.04,5.334999972,,,,
51.866667,75.88,5.333999992,,,,
51.883333,75.37,5.329000001,,,,
51.9,75.71,5.333000013,,,,
51.916667,75.62,5.32999998,,,,
51.933333,75.69,5.333999992,,,,
51.95,75.06,5.329000001,,,,
51.966667,75.51,5.330999959,,,,
51.983333,75.71,5.330999959,,,,
52,75.78,5.332000034,,,,
52.016667,75.53,5.330999959,,,,
52.033333,75.95,5.334999972,,,,
52.05,75.64,5.332000034,,,,
52.066667,75.36,5.330999959,,,,
52.083333,75.74,5.332000034,,,,
52.1,76.15,5.333999992,,,,
52.116667,75.58,5.333000013,,,,
52.133333,75.38,5.328000021,,,,
52.15,75.59,5.330999959,,,,
52.166667,75.49,5.330999959,,,,
52.183333,75.94,5.333999992,,,,
52.2,75.93,5.332000034,,,,
52.216667,75.44,5.332000034,,,,
52.233333,75.76,5.333999992,,,,
52.25,75.67,5.333000013,,,,
52.266667,75.39,5.330999959,,,,
52.283333,75.52,5.333000013,,,,
52.3,75.5,5.332000034,,,,
52.316667,75.63,5.332000034,,,,
52.333333,75.73,5.332000034,,,,
52.35,76.08,5.333999992,,,,
52.366667,75.83,5.333000013,,,,
52.383333,75.48,5.330999959,,,,
52.4,75.56,5.332000034,,,,
52.416667,76.04,5.334999972,,,,
52.433333,75.66,5.32999998,,,,
52.45,75.68,5.330999959,,,,
52.466667,75.95,5.330999959,,,,
52.483333,75.51,5.32999998,,,,
52.5,75.57,5.329000001,,,,
52.516667,75.82,5.32999998,,,,
52.533333,75.41,5.32999998,,,,
52.55,75.35,5.329000001,,,,
52.566667,75.52,5.32999998,,,,
52.583333,75.84,5.329000001,,,,
52.6,75.64,5.329000001,,,,
52.616667,75.77,5.328000021,,,,
52.633333,75.7,5.32999998,,,,
52.65,75.57,5.329000001,,,,
52.666667,75.28,5.32999998,,,,
52.683333,75.83,5.329000001,,,,
52.7,75.65,5.329000001,,,,
52.716667,75.71,5.32999998,,,,
52.733333,75.61,5.329000001,,,,
52.75,75.73,5.330999959,,,,
52.766667,75.88,5.329000001,,,,
52.783333,75.69,5.32999998,,,,
52.8,75.69,5.328000021,,,,
52.816667,76.11,5.332000034,,,,
52.833333,75.44,5.327000042,,,,
52.85,75.57,5.329000001,,,,
52.866667,75.69,5.32999998,,,,
52.883333,75.85,5.32999998,,,,
52.9,75.97,5.332000034,,,,
52.916667,75.6,5.327000042,,,,
52.933333,75.5,5.328000021,,,,
52.95,75.98,5.329000001,,,,
52.966667,75.69,5.328000021,,,,
52.983333,75.89,5.329000001,,,,
53,75.49,5.327000042,,,,
53.016667,75.99,5.329000001,,,,
53.033333,75.73,5.328000021,,,,
53.05,75.82,5.32999998,,,,
53.066667,75.8,5.32999998,,,,
53.083333,75.98,5.32999998,,,,
53.1,75.81,5.32999998,,,,
53.116667,76.07,5.330999959,,,,
53.133333,75.79,5.328000021,,,,
53.15,75.89,5.328000021,,,,
53.166667,75.87,5.32999998,,,,
53.183333,75.4,5.324999988,,,,
53.2,76.05,5.329000001,,,,
53.216667,75.65,5.328000021,,,,
53.233333,75.88,5.329000001,,,,
53.25,75.83,5.329000001,,,,
53.266667,75.52,5.329000001,,,,
53.283333,75.66,5.329000001,,,,
53.3,75.66,5.325999967,,,,
53.316667,75.71,5.327000042,,,,
53.333333,75.83,5.327000042,,,,
53.35,75.8,5.325999967,,,,
53.366667,75.93,5.330999959,,,,
53.383333,75.82,5.329000001,,,,
53.4,75.97,5.329000001,,,,
53.416667,75.7,5.329000001,,,,
53.433333,75.74,5.330999959,,,,
53.45,75.97,5.329000001,,,,
53.466667,75.84,5.328000021,,,,
53.483333,75.57,5.325999967,,,,
53.5,75.75,5.329000001,,,,
53.516667,75.47,5.327000042,,,,
53.533333,75.61,5.327000042,,,,
53.55,75.83,5.329000001,,,,
53.566667,75.83,5.328000021,,,,
53.583333,75.87,5.328000021,,,,
53.6,75.46,5.327000042,,,,
53.616667,75.5,5.325999967,,,,
53.633333,75.7,5.327000042,,,,
53.65,75.77,5.327000042,,,,
53.666667,75.81,5.325999967,,,,
53.683333,75.58,5.328000021,,,,
53.7,75.88,5.324999988,,,,
53.716667,75.74,5.327000042,,,,
53.733333,75.91,5.324999988,,,,
53.75,75.24,5.325999967,,,,
53.766667,75.61,5.327000042,,,,
53.783333,75.7,5.329000001,,,,
53.8,75.59,5.324999988,,,,
53.816667,75.28,5.327000042,,,,
53.833333,75.86,5.328000021,,,,
53.85,75.54,5.325999967,,,,
53.866667,75.84,5.325999967,,,,
53.883333,75.99,5.327000042,,,,
53.9,75.66,5.324999988,,,,
53.916667,75.63,5.327000042,,,,
53.933333,76.02,5.329000001,,,,
53.95,75.82,5.327000042,,,,
53.966667,75.68,5.324000009,,,,
53.983333,75.76,5.324000009,,,,
54,75.74,5.32300003,,,,
54.016667,75.89,5.328000021,,,,
54.033333,75.42,5.324999988,,,,
54.05,75.51,5.32300003,,,,
54.066667,76.17,5.32300003,,,,
54.083333,75.88,5.327000042,,,,
